region,plant_type_full,year,Value
TX,col_X3,2020,539.0451092
TX,ngcc_X1,2020,162.6770493
TX,ngcc_X2,2020,89.21616564
TX,ngcc_X3,2020,79.82812522
TX,ngtb_X1,2020,42.45474515
TX,ngtb_X2,2020,79.45971848
TX,ngtb_X3,2020,110.7
TX,stog_X1,2020,393.5548111
TX,stog_X2,2020,249.1510708
TX,stog_X3,2020,154.1606081
TX,nuc_X,2020,1240.9
TX,hyd_X,2020,14.15208333
TX,bio_X,2020,5
TX,lfg_X,2020,1.63030303
TX,slr_X,2020,0.5
TX,wnd_X,2020,139.6375
TX,oth_X,2020,25.52051282
WSC,col_X1,2020,498.1320755
WSC,col_X2,2020,524.8179913
WSC,col_X3,2020,600.6747597
WSC,ngcc_X1,2020,156.6731144
WSC,ngcc_X2,2020,109.7790448
WSC,ngcc_X3,2020,78.45714286
WSC,ngtb_X1,2020,48.5893038
WSC,ngtb_X2,2020,31.26568627
WSC,stog_X1,2020,373.7727273
WSC,stog_X2,2020,225.45
WSC,stog_X3,2020,56.42145455
WSC,nuc_X,2020,985.75
WSC,hyd_X,2020,28.83452381
WSC,bio_X,2020,5.24
WSC,lfg_X,2020,0.8
WSC,slr_X,2020,1.5
WSC,wnd_X,2020,93.03125
WSC,oth_X,2020,10.23
WSC,ps_X,2020,41.14285714
MTN,col_X1,2020,553.7522349
MTN,col_X2,2020,435.691172
MTN,col_X3,2020,322.4639726
MTN,ngcc_X1,2020,160.4619862
MTN,ngcc_X2,2020,84.93762687
MTN,ngcc_X3,2020,139.6411971
MTN,ngtb_X1,2020,24.2997049
MTN,ngtb_X2,2020,27.20379747
MTN,ngtb_X3,2020,45.63636364
MTN,stog_X1,2020,196
MTN,stog_X2,2020,80.86871884
MTN,stog_X3,2020,34.10896404
MTN,nuc_X,2020,1315.433333
MTN,hyd_X,2020,22.30306593
MTN,geo_X,2020,5.997924528
MTN,bio_X,2020,11.35271462
MTN,lfg_X,2020,0.901
MTN,slr_X,2020,3.783333333
MTN,wnd_X,2020,59.43777778
MTN,oth_X,2020,9.200464037
MTN,ps_X,2020,70.77272727
CA,col_X2,2020,22.9338843
CA,col_X3,2020,32.91958756
CA,ngcc_X1,2020,173.410977
CA,ngcc_X2,2020,51.37253664
CA,ngcc_X3,2020,38.58178433
CA,ngtb_X1,2020,42.10579002
CA,ngtb_X2,2020,34.67152486
CA,ngtb_X3,2020,53.1
CA,stog_X1,2020,355.9381552
CA,stog_X2,2020,296.6571757
CA,stog_X3,2020,115.293542
CA,nuc_X,2020,1097.5
CA,hyd_X,2020,23.04498856
CA,geo_X,2020,13.57818182
CA,bio_X,2020,15.69243243
CA,lfg_X,2020,2.246923077
CA,msw_X,2020,9.158333333
CA,slr_X,2020,21.98947368
CA,wnd_X,2020,50.40438202
CA,oth_X,2020,5.645
CA,ps_X,2020,122.9466667
PAC,col_X3,2020,667.9585427
PAC,ngcc_X1,2020,142.38
PAC,ngcc_X2,2020,62.75
PAC,ngcc_X3,2020,70.01910081
PAC,ngtb_X1,2020,22.56542753
PAC,ngtb_X2,2020,57.04333333
PAC,stog_X2,2020,22.3
PAC,nuc_X,2020,1131
PAC,hyd_X,2020,63.3438172
PAC,bio_X,2020,18.40666667
PAC,lfg_X,2020,3.4
PAC,msw_X,2020,8.55
PAC,slr_X,2020,0.5
PAC,wnd_X,2020,149.5238095
PAC,oth_X,2020,0.8
PAC,ps_X,2020,52.33333333
