"region","plant_type_full","year","Value"
"ENC","geo_N_2",2020,32969
"ENC","geo_N_3",2020,32969
"ENC","geo_N_4",2020,32969
"ENC","geo_N_5",2020,32969
"ENC","geo_N_6",2020,32969
"ENC","geo_N_7",2020,32969
"ENC","geo_N_8",2020,32969
"ENC","geo_N_9",2020,32969
"ENC","geo_N_10",2020,32969
"ENC","slrPV_N",2020,9884
"ENC","slrCSP_N",2020,9884
"ENC","wnd_Nonsh_3",2020,9884
"ENC","wnd_Nonsh_4",2020,9884
"ENC","wnd_Nonsh_5",2020,9884
"ENC","wnd_Nonsh_6",2020,9884
"ENC","wnd_Nonsh_7",2020,9884
"ENC","wnd_Nshal_3",2020,9884
"ENC","wnd_Nshal_4",2020,9884
"ENC","wnd_Nshal_5",2020,9884
"ENC","wnd_Nshal_6",2020,9884
"ENC","wnd_Nshal_7",2020,9884
"ENC","wnd_Ndeep_3",2020,9884
"ENC","wnd_Ndeep_4",2020,9884
"ENC","wnd_Ndeep_5",2020,9884
"ENC","wnd_Ndeep_6",2020,9884
"ENC","wnd_Ndeep_7",2020,9884
"WNC","col_N",2020,8373.687963
"WNC","col_Nccs",2020,11311.56665
"WNC","ngcc_N",2020,6330.245483
"WNC","ngcc_Nccs",2020,7280.36979
"WNC","ngtb_N",2020,9556.081117
"WNC","nuc_N",2020,10488
"WNC","bio_N",2020,12897.92085
"WNC","lfg_N_hi",2020,18000
"WNC","lfg_N_lo",2020,18000
"WNC","lfg_N_vl",2020,18000
"WNC","fc_N",2020,9209.489281
"WNC","geo_N_1",2020,32969
"WNC","geo_N_2",2020,32969
"WNC","geo_N_3",2020,32969
"WNC","geo_N_4",2020,32969
"WNC","geo_N_5",2020,32969
"WNC","geo_N_6",2020,32969
"WNC","geo_N_7",2020,32969
"WNC","geo_N_8",2020,32969
"WNC","geo_N_9",2020,32969
"WNC","geo_N_10",2020,32969
"WNC","slrPV_N",2020,9884
"WNC","slrCSP_N",2020,9884
"WNC","wnd_Nonsh_3",2020,9884
"WNC","wnd_Nonsh_4",2020,9884
"WNC","wnd_Nonsh_5",2020,9884
"WNC","wnd_Nonsh_6",2020,9884
"WNC","wnd_Nonsh_7",2020,9884
