region,unit,load_segment,vintage,time,value
ENC,slr_X,peak,2020,2020,0.00
ENC,wnd_X,sum_day,2020,2020,5.43
ENC,wnd_X,sum_mrnevn,2020,2020,4.75
ENC,wnd_X,sum_night,2020,2020,3.24
ENC,wnd_X,sprfl_day,2020,2020,2.85
ENC,wnd_X,sprfl_mrnevn,2020,2020,4.45
ENC,wnd_X,sprfl_night,2020,2020,2.22
ENC,wnd_X,wntr_day,2020,2020,3.79
ENC,wnd_X,wntr_mrnevn,2020,2020,5.92
ENC,wnd_X,wntr_night,2020,2020,2.95
ENC,wnd_X,peak,2020,2020,0.30
ENC,oth_X,sum_day,2020,2020,0.65
ENC,oth_X,sum_mrnevn,2020,2020,0.49
ENC,oth_X,sum_night,2020,2020,0.31
ENC,oth_X,sprfl_day,2020,2020,0.29
ENC,oth_X,sprfl_mrnevn,2020,2020,0.40
ENC,oth_X,sprfl_night,2020,2020,0.18
ENC,oth_X,wntr_day,2020,2020,0.39
ENC,oth_X,wntr_mrnevn,2020,2020,0.54
ENC,oth_X,wntr_night,2020,2020,0.24
ENC,oth_X,peak,2020,2020,0.04
ENC,ps_X,sum_day,2020,2020,0.00
ENC,ps_X,sum_mrnevn,2020,2020,0.00
ENC,ps_X,sum_night,2020,2020,0.00
ENC,ps_X,sprfl_day,2020,2020,0.00
ENC,ps_X,sprfl_mrnevn,2020,2020,0.00
ENC,ps_X,sprfl_night,2020,2020,0.00
ENC,ps_X,wntr_day,2020,2020,0.00
ENC,ps_X,wntr_mrnevn,2020,2020,0.00
ENC,ps_X,wntr_night,2020,2020,0.00
ENC,ps_X,peak,2020,2020,0.00
ENC,col_N,sum_day,2020,2020,0.00
ENC,col_N,sum_mrnevn,2020,2020,0.00
ENC,col_N,sum_night,2020,2020,0.00
ENC,col_N,sprfl_day,2020,2020,0.00
ENC,col_N,sprfl_mrnevn,2020,2020,0.00
ENC,col_N,sprfl_night,2020,2020,0.00
ENC,col_N,wntr_day,2020,2020,0.00
ENC,col_N,wntr_mrnevn,2020,2020,0.00
ENC,col_N,wntr_night,2020,2020,0.00
ENC,col_N,peak,2020,2020,0.00
ENC,col_Nccs,sum_day,2020,2020,0.00
ENC,col_Nccs,sum_mrnevn,2020,2020,0.00
ENC,col_Nccs,sum_night,2020,2020,0.00
ENC,col_Nccs,sprfl_day,2020,2020,0.00
ENC,col_Nccs,sprfl_mrnevn,2020,2020,0.00
ENC,col_Nccs,sprfl_night,2020,2020,0.00
ENC,col_Nccs,wntr_day,2020,2020,0.00
ENC,col_Nccs,wntr_mrnevn,2020,2020,0.00
ENC,col_Nccs,wntr_night,2020,2020,0.00
ENC,col_Nccs,peak,2020,2020,0.00
ENC,ngcc_N,sum_day,2020,2020,0.00
ENC,ngcc_N,sum_mrnevn,2020,2020,0.00
ENC,ngcc_N,sum_night,2020,2020,0.00
ENC,ngcc_N,sprfl_day,2020,2020,0.00
ENC,ngcc_N,sprfl_mrnevn,2020,2020,0.00
ENC,ngcc_N,sprfl_night,2020,2020,0.00
ENC,ngcc_N,wntr_day,2020,2020,0.00
ENC,ngcc_N,wntr_mrnevn,2020,2020,0.00
ENC,ngcc_N,wntr_night,2020,2020,0.00
ENC,ngcc_N,peak,2020,2020,0.00
ENC,ngcc_Nccs,sum_day,2020,2020,0.00
ENC,ngcc_Nccs,sum_mrnevn,2020,2020,0.00
ENC,ngcc_Nccs,sum_night,2020,2020,0.00
ENC,ngcc_Nccs,sprfl_day,2020,2020,0.00
ENC,ngcc_Nccs,sprfl_mrnevn,2020,2020,0.00
ENC,ngcc_Nccs,sprfl_night,2020,2020,0.00
ENC,ngcc_Nccs,wntr_day,2020,2020,0.00
ENC,ngcc_Nccs,wntr_mrnevn,2020,2020,0.00
ENC,ngcc_Nccs,wntr_night,2020,2020,0.00
ENC,ngcc_Nccs,peak,2020,2020,0.00
ENC,ngtb_N,sum_day,2020,2020,0.00
ENC,ngtb_N,sum_mrnevn,2020,2020,0.00
ENC,ngtb_N,sum_night,2020,2020,0.00
ENC,ngtb_N,sprfl_day,2020,2020,0.00
ENC,ngtb_N,sprfl_mrnevn,2020,2020,0.00
ENC,ngtb_N,sprfl_night,2020,2020,0.00
ENC,ngtb_N,wntr_day,2020,2020,0.00
ENC,ngtb_N,wntr_mrnevn,2020,2020,0.00
ENC,ngtb_N,wntr_night,2020,2020,0.00
ENC,ngtb_N,peak,2020,2020,0.00
ENC,nuc_N,sum_day,2020,2020,0.00
ENC,nuc_N,sum_mrnevn,2020,2020,0.00
ENC,nuc_N,sum_night,2020,2020,0.00
ENC,nuc_N,sprfl_day,2020,2020,0.00
ENC,nuc_N,sprfl_mrnevn,2020,2020,0.00
ENC,nuc_N,sprfl_night,2020,2020,0.00
ENC,nuc_N,wntr_day,2020,2020,0.00
ENC,nuc_N,wntr_mrnevn,2020,2020,0.00
ENC,nuc_N,wntr_night,2020,2020,0.00
ENC,nuc_N,peak,2020,2020,0.00
ENC,bio_N,sum_day,2020,2020,0.00
ENC,bio_N,sum_mrnevn,2020,2020,0.00
ENC,bio_N,sum_night,2020,2020,0.00
ENC,bio_N,sprfl_day,2020,2020,0.00
ENC,bio_N,sprfl_mrnevn,2020,2020,0.00
ENC,bio_N,sprfl_night,2020,2020,0.00
ENC,bio_N,wntr_day,2020,2020,0.00
ENC,bio_N,wntr_mrnevn,2020,2020,0.00
ENC,bio_N,wntr_night,2020,2020,0.00
ENC,bio_N,peak,2020,2020,0.00
ENC,fc_N,sum_day,2020,2020,0.00
ENC,fc_N,sum_mrnevn,2020,2020,0.00
ENC,fc_N,sum_night,2020,2020,0.00
ENC,fc_N,sprfl_day,2020,2020,0.00
ENC,fc_N,sprfl_mrnevn,2020,2020,0.00
ENC,fc_N,sprfl_night,2020,2020,0.00
ENC,fc_N,wntr_day,2020,2020,0.00
ENC,fc_N,wntr_mrnevn,2020,2020,0.00
ENC,fc_N,wntr_night,2020,2020,0.00
ENC,fc_N,peak,2020,2020,0.00
ENC,slrPV_N,sum_day,2020,2020,0.00
ENC,slrPV_N,sum_mrnevn,2020,2020,0.00
ENC,slrPV_N,sum_night,2020,2020,0.00
ENC,slrPV_N,sprfl_day,2020,2020,0.00
ENC,slrPV_N,sprfl_mrnevn,2020,2020,0.00
ENC,slrPV_N,sprfl_night,2020,2020,0.00
ENC,slrPV_N,wntr_day,2020,2020,0.00
ENC,slrPV_N,wntr_mrnevn,2020,2020,0.00
ENC,slrPV_N,wntr_night,2020,2020,0.00
ENC,slrPV_N,peak,2020,2020,0.00
ENC,slrCSP_N,sum_day,2020,2020,0.00
ENC,slrCSP_N,sum_mrnevn,2020,2020,0.00
ENC,slrCSP_N,sum_night,2020,2020,0.00
ENC,slrCSP_N,sprfl_day,2020,2020,0.00
ENC,slrCSP_N,sprfl_mrnevn,2020,2020,0.00
ENC,slrCSP_N,sprfl_night,2020,2020,0.00
ENC,slrCSP_N,wntr_day,2020,2020,0.00
ENC,slrCSP_N,wntr_mrnevn,2020,2020,0.00
ENC,slrCSP_N,wntr_night,2020,2020,0.00
ENC,slrCSP_N,peak,2020,2020,0.00
ENC,col_X1,sum_day,2020,2020,15.00
ENC,col_X1,sum_mrnevn,2020,2020,11.33
ENC,col_X1,sum_night,2020,2020,7.15
ENC,col_X1,sprfl_day,2020,2020,6.31
ENC,col_X1,sprfl_mrnevn,2020,2020,8.68
ENC,col_X1,sprfl_night,2020,2020,3.95
ENC,col_X1,wntr_day,2020,2020,8.39
ENC,col_X1,wntr_mrnevn,2020,2020,11.54
ENC,col_X1,wntr_night,2020,2020,5.25
ENC,col_X1,peak,2020,2020,0.82
ENC,col_X2,sum_day,2020,2020,10.98
ENC,col_X2,sum_mrnevn,2020,2020,0.00
ENC,col_X2,sum_night,2020,2020,0.00
ENC,col_X2,sprfl_day,2020,2020,0.00
ENC,col_X2,sprfl_mrnevn,2020,2020,0.00
ENC,col_X2,sprfl_night,2020,2020,0.00
ENC,col_X2,wntr_day,2020,2020,0.00
ENC,col_X2,wntr_mrnevn,2020,2020,0.00
ENC,col_X2,wntr_night,2020,2020,0.00
ENC,col_X2,peak,2020,2020,3.16
ENC,col_X3,sum_day,2020,2020,0.00
ENC,col_X3,sum_mrnevn,2020,2020,0.00
ENC,col_X3,sum_night,2020,2020,0.00
ENC,col_X3,sprfl_day,2020,2020,0.00
ENC,col_X3,sprfl_mrnevn,2020,2020,0.00
ENC,col_X3,sprfl_night,2020,2020,0.00
ENC,col_X3,wntr_day,2020,2020,0.00
ENC,col_X3,wntr_mrnevn,2020,2020,0.00
ENC,col_X3,wntr_night,2020,2020,0.00
ENC,col_X3,peak,2020,2020,0.00
ENC,col_X1bio,sum_day,2020,2020,0.00
ENC,col_X1bio,sum_mrnevn,2020,2020,0.00
ENC,col_X1bio,sum_night,2020,2020,0.00
ENC,col_X1bio,sprfl_day,2020,2020,0.00
ENC,col_X1bio,sprfl_mrnevn,2020,2020,0.00
ENC,col_X1bio,sprfl_night,2020,2020,0.00
ENC,col_X1bio,wntr_day,2020,2020,0.00
ENC,col_X1bio,wntr_mrnevn,2020,2020,0.00
ENC,col_X1bio,wntr_night,2020,2020,0.00
ENC,col_X1bio,peak,2020,2020,0.00
ENC,col_X2bio,sum_day,2020,2020,0.00
ENC,col_X2bio,sum_mrnevn,2020,2020,0.00
ENC,col_X2bio,sum_night,2020,2020,0.00
ENC,col_X2bio,sprfl_day,2020,2020,0.00
ENC,col_X2bio,sprfl_mrnevn,2020,2020,0.00
ENC,col_X2bio,sprfl_night,2020,2020,0.00
ENC,col_X2bio,wntr_day,2020,2020,0.00
ENC,col_X2bio,wntr_mrnevn,2020,2020,0.00
ENC,col_X2bio,wntr_night,2020,2020,0.00
ENC,col_X2bio,peak,2020,2020,0.00
ENC,col_X3bio,sum_day,2020,2020,0.00
ENC,col_X3bio,sum_mrnevn,2020,2020,0.00
ENC,col_X3bio,sum_night,2020,2020,0.00
ENC,col_X3bio,sprfl_day,2020,2020,0.00
ENC,col_X3bio,sprfl_mrnevn,2020,2020,0.00
ENC,col_X3bio,sprfl_night,2020,2020,0.00
ENC,col_X3bio,wntr_day,2020,2020,0.00
ENC,col_X3bio,wntr_mrnevn,2020,2020,0.00
ENC,col_X3bio,wntr_night,2020,2020,0.00
ENC,col_X3bio,peak,2020,2020,0.00
ENC,col_X1ccs,sum_day,2020,2020,0.00
ENC,col_X1ccs,sum_mrnevn,2020,2020,0.00
ENC,col_X1ccs,sum_night,2020,2020,0.00
ENC,col_X1ccs,sprfl_day,2020,2020,0.00
ENC,col_X1ccs,sprfl_mrnevn,2020,2020,0.00
ENC,col_X1ccs,sprfl_night,2020,2020,0.00
ENC,col_X1ccs,wntr_day,2020,2020,0.00
ENC,col_X1ccs,wntr_mrnevn,2020,2020,0.00
ENC,col_X1ccs,wntr_night,2020,2020,0.00
ENC,col_X1ccs,peak,2020,2020,0.00
ENC,col_X2ccs,sum_day,2020,2020,0.00
ENC,col_X2ccs,sum_mrnevn,2020,2020,0.00
ENC,col_X2ccs,sum_night,2020,2020,0.00
ENC,col_X2ccs,sprfl_day,2020,2020,0.00
ENC,col_X2ccs,sprfl_mrnevn,2020,2020,0.00
ENC,col_X2ccs,sprfl_night,2020,2020,0.00
ENC,col_X2ccs,wntr_day,2020,2020,0.00
ENC,col_X2ccs,wntr_mrnevn,2020,2020,0.00
ENC,col_X2ccs,wntr_night,2020,2020,0.00
ENC,col_X2ccs,peak,2020,2020,0.00
ENC,col_X3ccs,sum_day,2020,2020,0.00
ENC,col_X3ccs,sum_mrnevn,2020,2020,0.00
ENC,col_X3ccs,sum_night,2020,2020,0.00
ENC,col_X3ccs,sprfl_day,2020,2020,0.00
ENC,col_X3ccs,sprfl_mrnevn,2020,2020,0.00
ENC,col_X3ccs,sprfl_night,2020,2020,0.00
ENC,col_X3ccs,wntr_day,2020,2020,0.00
ENC,col_X3ccs,wntr_mrnevn,2020,2020,0.00
ENC,col_X3ccs,wntr_night,2020,2020,0.00
ENC,col_X3ccs,peak,2020,2020,0.00
ENC,ngcc_X1,sum_day,2020,2020,33.08
ENC,ngcc_X1,sum_mrnevn,2020,2020,24.99
ENC,ngcc_X1,sum_night,2020,2020,15.76
ENC,ngcc_X1,sprfl_day,2020,2020,14.01
ENC,ngcc_X1,sprfl_mrnevn,2020,2020,19.26
ENC,ngcc_X1,sprfl_night,2020,2020,8.75
ENC,ngcc_X1,wntr_day,2020,2020,18.63
ENC,ngcc_X1,wntr_mrnevn,2020,2020,25.61
ENC,ngcc_X1,wntr_night,2020,2020,11.64
ENC,ngcc_X1,peak,2020,2020,1.81
ENC,ngcc_X2,sum_day,2020,2020,0.00
ENC,ngcc_X2,sum_mrnevn,2020,2020,0.00
ENC,ngcc_X2,sum_night,2020,2020,0.00
ENC,ngcc_X2,sprfl_day,2020,2020,0.00
ENC,ngcc_X2,sprfl_mrnevn,2020,2020,0.00
ENC,ngcc_X2,sprfl_night,2020,2020,0.00
ENC,ngcc_X2,wntr_day,2020,2020,0.00
ENC,ngcc_X2,wntr_mrnevn,2020,2020,0.00
ENC,ngcc_X2,wntr_night,2020,2020,0.00
ENC,ngcc_X2,peak,2020,2020,0.00
ENC,ngcc_X3,sum_day,2020,2020,0.00
ENC,ngcc_X3,sum_mrnevn,2020,2020,0.00
ENC,ngcc_X3,sum_night,2020,2020,0.00
ENC,ngcc_X3,sprfl_day,2020,2020,0.00
ENC,ngcc_X3,sprfl_mrnevn,2020,2020,0.00
ENC,ngcc_X3,sprfl_night,2020,2020,0.00
ENC,ngcc_X3,wntr_day,2020,2020,0.00
ENC,ngcc_X3,wntr_mrnevn,2020,2020,0.00
ENC,ngcc_X3,wntr_night,2020,2020,0.00
ENC,ngcc_X3,peak,2020,2020,0.00
ENC,ngtb_X1,sum_day,2020,2020,13.52
ENC,ngtb_X1,sum_mrnevn,2020,2020,7.75
ENC,ngtb_X1,sum_night,2020,2020,0.00
ENC,ngtb_X1,sprfl_day,2020,2020,1.64
ENC,ngtb_X1,sprfl_mrnevn,2020,2020,0.00
ENC,ngtb_X1,sprfl_night,2020,2020,0.00
ENC,ngtb_X1,wntr_day,2020,2020,7.96
ENC,ngtb_X1,wntr_mrnevn,2020,2020,10.95
ENC,ngtb_X1,wntr_night,2020,2020,0.00
ENC,ngtb_X1,peak,2020,2020,0.74
ENC,ngtb_X2,sum_day,2020,2020,0.00
ENC,ngtb_X2,sum_mrnevn,2020,2020,0.00
ENC,ngtb_X2,sum_night,2020,2020,0.00
ENC,ngtb_X2,sprfl_day,2020,2020,0.00
ENC,ngtb_X2,sprfl_mrnevn,2020,2020,0.00
ENC,ngtb_X2,sprfl_night,2020,2020,0.00
ENC,ngtb_X2,wntr_day,2020,2020,0.00
ENC,ngtb_X2,wntr_mrnevn,2020,2020,0.00
ENC,ngtb_X2,wntr_night,2020,2020,0.00
ENC,ngtb_X2,peak,2020,2020,0.26
ENC,ngtb_X3,sum_day,2020,2020,0.00
ENC,ngtb_X3,sum_mrnevn,2020,2020,0.00
ENC,ngtb_X3,sum_night,2020,2020,0.00
ENC,ngtb_X3,sprfl_day,2020,2020,0.00
ENC,ngtb_X3,sprfl_mrnevn,2020,2020,0.00
ENC,ngtb_X3,sprfl_night,2020,2020,0.00
ENC,ngtb_X3,wntr_day,2020,2020,0.00
ENC,ngtb_X3,wntr_mrnevn,2020,2020,0.00
ENC,ngtb_X3,wntr_night,2020,2020,0.00
ENC,ngtb_X3,peak,2020,2020,0.00
ENC,stog_X1,sum_day,2020,2020,0.00
ENC,stog_X1,sum_mrnevn,2020,2020,0.00
ENC,stog_X1,sum_night,2020,2020,0.00
ENC,stog_X1,sprfl_day,2020,2020,0.00
ENC,stog_X1,sprfl_mrnevn,2020,2020,0.00
ENC,stog_X1,sprfl_night,2020,2020,0.00
ENC,stog_X1,wntr_day,2020,2020,0.00
ENC,stog_X1,wntr_mrnevn,2020,2020,0.00
ENC,stog_X1,wntr_night,2020,2020,0.00
ENC,stog_X1,peak,2020,2020,0.00
ENC,stog_X2,sum_day,2020,2020,2.71
ENC,stog_X2,sum_mrnevn,2020,2020,2.04
ENC,stog_X2,sum_night,2020,2020,1.29
ENC,stog_X2,sprfl_day,2020,2020,1.10
ENC,stog_X2,sprfl_mrnevn,2020,2020,1.51
ENC,stog_X2,sprfl_night,2020,2020,0.69
ENC,stog_X2,wntr_day,2020,2020,1.46
ENC,stog_X2,wntr_mrnevn,2020,2020,2.01
ENC,stog_X2,wntr_night,2020,2020,0.91
ENC,stog_X2,peak,2020,2020,0.15
ENC,stog_X3,sum_day,2020,2020,0.00
ENC,stog_X3,sum_mrnevn,2020,2020,0.00
ENC,stog_X3,sum_night,2020,2020,0.00
ENC,stog_X3,sprfl_day,2020,2020,0.00
ENC,stog_X3,sprfl_mrnevn,2020,2020,0.00
ENC,stog_X3,sprfl_night,2020,2020,0.00
ENC,stog_X3,wntr_day,2020,2020,0.00
ENC,stog_X3,wntr_mrnevn,2020,2020,0.00
ENC,stog_X3,wntr_night,2020,2020,0.00
ENC,stog_X3,peak,2020,2020,0.00
ENC,lfg_N_hi,sum_day,2020,2020,0.00
ENC,lfg_N_hi,sum_mrnevn,2020,2020,0.00
ENC,lfg_N_hi,sum_night,2020,2020,0.00
ENC,lfg_N_hi,sprfl_day,2020,2020,0.00
ENC,lfg_N_hi,sprfl_mrnevn,2020,2020,0.00
ENC,lfg_N_hi,sprfl_night,2020,2020,0.00
ENC,lfg_N_hi,wntr_day,2020,2020,0.00
ENC,lfg_N_hi,wntr_mrnevn,2020,2020,0.00
ENC,lfg_N_hi,wntr_night,2020,2020,0.00
ENC,lfg_N_hi,peak,2020,2020,0.00
ENC,lfg_N_lo,sum_day,2020,2020,0.00
ENC,lfg_N_lo,sum_mrnevn,2020,2020,0.00
ENC,lfg_N_lo,sum_night,2020,2020,0.00
ENC,lfg_N_lo,sprfl_day,2020,2020,0.00
ENC,lfg_N_lo,sprfl_mrnevn,2020,2020,0.00
ENC,lfg_N_lo,sprfl_night,2020,2020,0.00
ENC,lfg_N_lo,wntr_day,2020,2020,0.00
ENC,lfg_N_lo,wntr_mrnevn,2020,2020,0.00
ENC,lfg_N_lo,wntr_night,2020,2020,0.00
ENC,lfg_N_lo,peak,2020,2020,0.00
ENC,lfg_N_vl,sum_day,2020,2020,0.00
ENC,lfg_N_vl,sum_mrnevn,2020,2020,0.00
ENC,lfg_N_vl,sum_night,2020,2020,0.00
ENC,lfg_N_vl,sprfl_day,2020,2020,0.00
ENC,lfg_N_vl,sprfl_mrnevn,2020,2020,0.00
ENC,lfg_N_vl,sprfl_night,2020,2020,0.00
ENC,lfg_N_vl,wntr_day,2020,2020,0.00
ENC,lfg_N_vl,wntr_mrnevn,2020,2020,0.00
ENC,lfg_N_vl,wntr_night,2020,2020,0.00
ENC,lfg_N_vl,peak,2020,2020,0.00
ENC,geo_N_1,sum_day,2020,2020,0.00
ENC,geo_N_1,sum_mrnevn,2020,2020,0.00
ENC,geo_N_1,sum_night,2020,2020,0.00
ENC,geo_N_1,sprfl_day,2020,2020,0.00
ENC,geo_N_1,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_1,sprfl_night,2020,2020,0.00
ENC,geo_N_1,wntr_day,2020,2020,0.00
ENC,geo_N_1,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_1,wntr_night,2020,2020,0.00
ENC,geo_N_1,peak,2020,2020,0.00
ENC,geo_N_2,sum_day,2020,2020,0.00
ENC,geo_N_2,sum_mrnevn,2020,2020,0.00
ENC,geo_N_2,sum_night,2020,2020,0.00
ENC,geo_N_2,sprfl_day,2020,2020,0.00
ENC,geo_N_2,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_2,sprfl_night,2020,2020,0.00
ENC,geo_N_2,wntr_day,2020,2020,0.00
ENC,geo_N_2,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_2,wntr_night,2020,2020,0.00
ENC,geo_N_2,peak,2020,2020,0.00
ENC,geo_N_3,sum_day,2020,2020,0.00
ENC,geo_N_3,sum_mrnevn,2020,2020,0.00
ENC,geo_N_3,sum_night,2020,2020,0.00
ENC,geo_N_3,sprfl_day,2020,2020,0.00
ENC,geo_N_3,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_3,sprfl_night,2020,2020,0.00
ENC,geo_N_3,wntr_day,2020,2020,0.00
ENC,geo_N_3,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_3,wntr_night,2020,2020,0.00
ENC,geo_N_3,peak,2020,2020,0.00
ENC,geo_N_4,sum_day,2020,2020,0.00
ENC,geo_N_4,sum_mrnevn,2020,2020,0.00
ENC,geo_N_4,sum_night,2020,2020,0.00
ENC,geo_N_4,sprfl_day,2020,2020,0.00
ENC,geo_N_4,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_4,sprfl_night,2020,2020,0.00
ENC,geo_N_4,wntr_day,2020,2020,0.00
ENC,geo_N_4,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_4,wntr_night,2020,2020,0.00
ENC,geo_N_4,peak,2020,2020,0.00
ENC,geo_N_5,sum_day,2020,2020,0.00
ENC,geo_N_5,sum_mrnevn,2020,2020,0.00
ENC,geo_N_5,sum_night,2020,2020,0.00
ENC,geo_N_5,sprfl_day,2020,2020,0.00
ENC,geo_N_5,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_5,sprfl_night,2020,2020,0.00
ENC,geo_N_5,wntr_day,2020,2020,0.00
ENC,geo_N_5,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_5,wntr_night,2020,2020,0.00
ENC,geo_N_5,peak,2020,2020,0.00
ENC,geo_N_6,sum_day,2020,2020,0.00
ENC,geo_N_6,sum_mrnevn,2020,2020,0.00
ENC,geo_N_6,sum_night,2020,2020,0.00
ENC,geo_N_6,sprfl_day,2020,2020,0.00
ENC,geo_N_6,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_6,sprfl_night,2020,2020,0.00
ENC,geo_N_6,wntr_day,2020,2020,0.00
ENC,geo_N_6,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_6,wntr_night,2020,2020,0.00
ENC,geo_N_6,peak,2020,2020,0.00
ENC,geo_N_7,sum_day,2020,2020,0.00
ENC,geo_N_7,sum_mrnevn,2020,2020,0.00
ENC,geo_N_7,sum_night,2020,2020,0.00
ENC,geo_N_7,sprfl_day,2020,2020,0.00
ENC,geo_N_7,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_7,sprfl_night,2020,2020,0.00
ENC,geo_N_7,wntr_day,2020,2020,0.00
ENC,geo_N_7,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_7,wntr_night,2020,2020,0.00
ENC,geo_N_7,peak,2020,2020,0.00
ENC,geo_N_8,sum_day,2020,2020,0.00
ENC,geo_N_8,sum_mrnevn,2020,2020,0.00
ENC,geo_N_8,sum_night,2020,2020,0.00
ENC,geo_N_8,sprfl_day,2020,2020,0.00
ENC,geo_N_8,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_8,sprfl_night,2020,2020,0.00
ENC,geo_N_8,wntr_day,2020,2020,0.00
ENC,geo_N_8,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_8,wntr_night,2020,2020,0.00
ENC,geo_N_8,peak,2020,2020,0.00
ENC,geo_N_9,sum_day,2020,2020,0.00
ENC,geo_N_9,sum_mrnevn,2020,2020,0.00
ENC,geo_N_9,sum_night,2020,2020,0.00
ENC,geo_N_9,sprfl_day,2020,2020,0.00
ENC,geo_N_9,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_9,sprfl_night,2020,2020,0.00
ENC,geo_N_9,wntr_day,2020,2020,0.00
ENC,geo_N_9,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_9,wntr_night,2020,2020,0.00
ENC,geo_N_9,peak,2020,2020,0.00
ENC,geo_N_10,sum_day,2020,2020,0.00
ENC,geo_N_10,sum_mrnevn,2020,2020,0.00
ENC,geo_N_10,sum_night,2020,2020,0.00
ENC,geo_N_10,sprfl_day,2020,2020,0.00
ENC,geo_N_10,sprfl_mrnevn,2020,2020,0.00
ENC,geo_N_10,sprfl_night,2020,2020,0.00
ENC,geo_N_10,wntr_day,2020,2020,0.00
ENC,geo_N_10,wntr_mrnevn,2020,2020,0.00
ENC,geo_N_10,wntr_night,2020,2020,0.00
ENC,geo_N_10,peak,2020,2020,0.00
ENC,wnd_Nonsh_3,sum_day,2020,2020,0.00
ENC,wnd_Nonsh_3,sum_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_3,sum_night,2020,2020,0.00
ENC,wnd_Nonsh_3,sprfl_day,2020,2020,0.00
ENC,wnd_Nonsh_3,sprfl_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_3,sprfl_night,2020,2020,0.00
ENC,wnd_Nonsh_3,wntr_day,2020,2020,0.00
ENC,wnd_Nonsh_3,wntr_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_3,wntr_night,2020,2020,0.00
ENC,wnd_Nonsh_3,peak,2020,2020,0.00
ENC,wnd_Nonsh_4,sum_day,2020,2020,0.00
ENC,wnd_Nonsh_4,sum_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_4,sum_night,2020,2020,0.00
ENC,wnd_Nonsh_4,sprfl_day,2020,2020,0.00
ENC,wnd_Nonsh_4,sprfl_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_4,sprfl_night,2020,2020,0.00
ENC,wnd_Nonsh_4,wntr_day,2020,2020,0.00
ENC,wnd_Nonsh_4,wntr_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_4,wntr_night,2020,2020,0.00
ENC,wnd_Nonsh_4,peak,2020,2020,0.00
ENC,wnd_Nonsh_5,sum_day,2020,2020,0.00
ENC,wnd_Nonsh_5,sum_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_5,sum_night,2020,2020,0.00
ENC,wnd_Nonsh_5,sprfl_day,2020,2020,0.00
ENC,wnd_Nonsh_5,sprfl_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_5,sprfl_night,2020,2020,0.00
ENC,wnd_Nonsh_5,wntr_day,2020,2020,0.00
ENC,wnd_Nonsh_5,wntr_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_5,wntr_night,2020,2020,0.00
ENC,wnd_Nonsh_5,peak,2020,2020,0.00
ENC,wnd_Nonsh_6,sum_day,2020,2020,0.00
ENC,wnd_Nonsh_6,sum_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_6,sum_night,2020,2020,0.00
ENC,wnd_Nonsh_6,sprfl_day,2020,2020,0.00
ENC,wnd_Nonsh_6,sprfl_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_6,sprfl_night,2020,2020,0.00
ENC,wnd_Nonsh_6,wntr_day,2020,2020,0.00
ENC,wnd_Nonsh_6,wntr_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_6,wntr_night,2020,2020,0.00
ENC,wnd_Nonsh_6,peak,2020,2020,0.00
ENC,wnd_Nonsh_7,sum_day,2020,2020,0.00
ENC,wnd_Nonsh_7,sum_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_7,sum_night,2020,2020,0.00
ENC,wnd_Nonsh_7,sprfl_day,2020,2020,0.00
ENC,wnd_Nonsh_7,sprfl_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_7,sprfl_night,2020,2020,0.00
ENC,wnd_Nonsh_7,wntr_day,2020,2020,0.00
ENC,wnd_Nonsh_7,wntr_mrnevn,2020,2020,0.00
ENC,wnd_Nonsh_7,wntr_night,2020,2020,0.00
ENC,wnd_Nonsh_7,peak,2020,2020,0.00
ENC,wnd_Nshal_3,sum_day,2020,2020,0.00
ENC,wnd_Nshal_3,sum_mrnevn,2020,2020,0.00
